date,wm_yr_wk,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,OT
2013-01-10 00:00:00,11250,6,1,2013,0,0,0,0,1,0,0,19
2013-01-11 00:00:00,11250,7,1,2013,0,0,0,0,0,1,1,21
2013-01-12 00:00:00,11251,1,1,2013,0,0,0,0,0,1,1,37
2013-01-13 00:00:00,11251,2,1,2013,0,0,0,0,0,1,0,46
2013-01-14 00:00:00,11251,3,1,2013,0,0,0,0,0,0,1,17
2013-01-15 00:00:00,11251,4,1,2013,0,0,0,0,0,1,1,24
2013-01-16 00:00:00,11251,5,1,2013,0,0,0,0,0,0,0,16
2013-01-17 00:00:00,11251,6,1,2013,0,0,0,0,0,0,0,17
2013-01-18 00:00:00,11251,7,1,2013,0,0,0,0,0,0,0,25
2013-01-19 00:00:00,11252,1,1,2013,0,0,0,0,0,0,0,30
2013-01-20 00:00:00,11252,2,1,2013,0,0,0,0,0,0,0,34
2013-01-21 00:00:00,11252,3,1,2013,14,2,0,0,0,0,0,26
2013-01-22 00:00:00,11252,4,1,2013,0,0,0,0,0,0,0,21
2013-01-23 00:00:00,11252,5,1,2013,0,0,0,0,0,0,0,14
2013-01-24 00:00:00,11252,6,1,2013,0,0,0,0,0,0,0,25
2013-01-25 00:00:00,11252,7,1,2013,0,0,0,0,0,0,0,17
2013-01-26 00:00:00,11301,1,1,2013,0,0,0,0,0,0,0,38
2013-01-27 00:00:00,11301,2,1,2013,0,0,0,0,0,0,0,18
2013-01-28 00:00:00,11301,3,1,2013,0,0,0,0,0,0,0,20
2013-01-29 00:00:00,11301,4,1,2013,0,0,0,0,0,0,0,19
2013-01-30 00:00:00,11301,5,1,2013,0,0,0,0,0,0,0,8
2013-01-31 00:00:00,11301,6,1,2013,0,0,0,0,0,0,0,6
2013-02-01 00:00:00,11301,7,2,2013,0,0,0,0,1,1,0,0
2013-02-02 00:00:00,11302,1,2,2013,0,0,0,0,1,0,1,41
2013-02-03 00:00:00,11302,2,2,2013,27,4,0,0,1,1,1,52
2013-02-04 00:00:00,11302,3,2,2013,0,0,0,0,1,0,0,27
2013-02-05 00:00:00,11302,4,2,2013,0,0,0,0,1,1,1,19
2013-02-06 00:00:00,11302,5,2,2013,0,0,0,0,1,1,1,16
2013-02-07 00:00:00,11302,6,2,2013,0,0,0,0,1,1,0,17
2013-02-08 00:00:00,11302,7,2,2013,0,0,0,0,1,0,1,19
2013-02-09 00:00:00,11303,1,2,2013,0,0,0,0,1,1,1,24
2013-02-10 00:00:00,11303,2,2,2013,0,0,0,0,1,0,0,22
2013-02-11 00:00:00,11303,3,2,2013,0,0,0,0,0,1,1,15
2013-02-12 00:00:00,11303,4,2,2013,0,0,0,0,0,1,1,16
2013-02-13 00:00:00,11303,5,2,2013,12,3,0,0,0,1,0,10
2013-02-14 00:00:00,11303,6,2,2013,29,1,0,0,0,0,1,12
2013-02-15 00:00:00,11303,7,2,2013,0,0,0,0,0,1,1,27
2013-02-16 00:00:00,11304,1,2,2013,0,0,0,0,0,0,0,21
2013-02-17 00:00:00,11304,2,2,2013,0,0,0,0,0,0,0,25
2013-02-18 00:00:00,11304,3,2,2013,23,2,0,0,0,0,0,29
2013-02-19 00:00:00,11304,4,2,2013,0,0,0,0,0,0,0,21
2013-02-20 00:00:00,11304,5,2,2013,13,3,0,0,0,0,0,28
2013-02-21 00:00:00,11304,6,2,2013,0,0,0,0,0,0,0,19
2013-02-22 00:00:00,11304,7,2,2013,0,0,0,0,0,0,0,16
2013-02-23 00:00:00,11305,1,2,2013,0,0,0,0,0,0,0,20
2013-02-24 00:00:00,11305,2,2,2013,24,3,0,0,0,0,0,15
2013-02-25 00:00:00,11305,3,2,2013,0,0,0,0,0,0,0,16
2013-02-26 00:00:00,11305,4,2,2013,0,0,0,0,0,0,0,14
2013-02-27 00:00:00,11305,5,2,2013,0,0,0,0,0,0,0,12
2013-02-28 00:00:00,11305,6,2,2013,0,0,0,0,0,0,0,14
2013-03-01 00:00:00,11305,7,3,2013,0,0,0,0,1,1,0,27
2013-03-02 00:00:00,11306,1,3,2013,0,0,0,0,1,0,1,26
2013-03-03 00:00:00,11306,2,3,2013,0,0,0,0,1,1,1,23
2013-03-04 00:00:00,11306,3,3,2013,0,0,0,0,1,0,0,26
2013-03-05 00:00:00,11306,4,3,2013,0,0,0,0,1,1,1,18
2013-03-06 00:00:00,11306,5,3,2013,0,0,0,0,1,1,1,24
2013-03-07 00:00:00,11306,6,3,2013,0,0,0,0,1,1,0,10
2013-03-08 00:00:00,11306,7,3,2013,0,0,0,0,1,0,1,25
2013-03-09 00:00:00,11307,1,3,2013,0,0,0,0,1,1,1,16
2013-03-10 00:00:00,11307,2,3,2013,0,0,0,0,1,0,0,17
2013-03-11 00:00:00,11307,3,3,2013,0,0,0,0,0,1,1,30
2013-03-12 00:00:00,11307,4,3,2013,0,0,0,0,0,1,1,26
2013-03-13 00:00:00,11307,5,3,2013,0,0,0,0,0,1,0,18
2013-03-14 00:00:00,11307,6,3,2013,0,0,0,0,0,0,1,21
2013-03-15 00:00:00,11307,7,3,2013,0,0,0,0,0,1,1,24
2013-03-16 00:00:00,11308,1,3,2013,0,0,0,0,0,0,0,18
2013-03-17 00:00:00,11308,2,3,2013,26,1,0,0,0,0,0,10
2013-03-18 00:00:00,11308,3,3,2013,0,0,0,0,0,0,0,18
2013-03-19 00:00:00,11308,4,3,2013,0,0,0,0,0,0,0,27
2013-03-20 00:00:00,11308,5,3,2013,0,0,0,0,0,0,0,18
2013-03-21 00:00:00,11308,6,3,2013,0,0,0,0,0,0,0,16
2013-03-22 00:00:00,11308,7,3,2013,0,0,0,0,0,0,0,29
2013-03-23 00:00:00,11309,1,3,2013,0,0,0,0,0,0,0,30
2013-03-24 00:00:00,11309,2,3,2013,0,0,0,0,0,0,0,31
2013-03-25 00:00:00,11309,3,3,2013,0,0,0,0,0,0,0,22
2013-03-26 00:00:00,11309,4,3,2013,0,0,0,0,0,0,0,16
2013-03-27 00:00:00,11309,5,3,2013,0,0,0,0,0,0,0,14
2013-03-28 00:00:00,11309,6,3,2013,0,0,0,0,0,0,0,32
2013-03-29 00:00:00,11309,7,3,2013,0,0,0,0,0,0,0,30
2013-03-30 00:00:00,11310,1,3,2013,0,0,0,0,0,0,0,21
2013-03-31 00:00:00,11310,2,3,2013,5,1,0,0,0,0,0,37
2013-04-01 00:00:00,11310,3,4,2013,0,0,0,0,1,1,0,16
2013-04-02 00:00:00,11310,4,4,2013,22,3,0,0,1,0,1,13
2013-04-03 00:00:00,11310,5,4,2013,0,0,0,0,1,1,1,22
2013-04-04 00:00:00,11310,6,4,2013,0,0,0,0,1,0,0,18
2013-04-05 00:00:00,11310,7,4,2013,0,0,0,0,1,1,1,23
2013-04-06 00:00:00,11311,1,4,2013,0,0,0,0,1,1,1,28
2013-04-07 00:00:00,11311,2,4,2013,0,0,0,0,1,1,0,22
2013-04-08 00:00:00,11311,3,4,2013,0,0,0,0,1,0,1,11
2013-04-09 00:00:00,11311,4,4,2013,0,0,0,0,1,1,1,13
2013-04-10 00:00:00,11311,5,4,2013,0,0,0,0,1,0,0,16
2013-04-11 00:00:00,11311,6,4,2013,0,0,0,0,0,1,1,6
2013-04-12 00:00:00,11311,7,4,2013,0,0,0,0,0,1,1,12
2013-04-13 00:00:00,11312,1,4,2013,0,0,0,0,0,1,0,17
2013-04-14 00:00:00,11312,2,4,2013,0,0,0,0,0,0,1,16
2013-04-15 00:00:00,11312,3,4,2013,0,0,0,0,0,1,1,25
2013-04-16 00:00:00,11312,4,4,2013,0,0,0,0,0,0,0,15
2013-04-17 00:00:00,11312,5,4,2013,0,0,0,0,0,0,0,14
2013-04-18 00:00:00,11312,6,4,2013,0,0,0,0,0,0,0,16
2013-04-19 00:00:00,11312,7,4,2013,0,0,0,0,0,0,0,24
2013-04-20 00:00:00,11313,1,4,2013,0,0,0,0,0,0,0,16
2013-04-21 00:00:00,11313,2,4,2013,0,0,0,0,0,0,0,13
2013-04-22 00:00:00,11313,3,4,2013,0,0,0,0,0,0,0,24
2013-04-23 00:00:00,11313,4,4,2013,0,0,0,0,0,0,0,13
2013-04-24 00:00:00,11313,5,4,2013,0,0,0,0,0,0,0,12
2013-04-25 00:00:00,11313,6,4,2013,0,0,0,0,0,0,0,23
2013-04-26 00:00:00,11313,7,4,2013,0,0,0,0,0,0,0,27
2013-04-27 00:00:00,11314,1,4,2013,0,0,0,0,0,0,0,13
2013-04-28 00:00:00,11314,2,4,2013,0,0,0,0,0,0,0,23
2013-04-29 00:00:00,11314,3,4,2013,0,0,0,0,0,0,0,17
2013-04-30 00:00:00,11314,4,4,2013,0,0,0,0,0,0,0,26
2013-05-01 00:00:00,11314,5,5,2013,0,0,0,0,1,1,0,13
2013-05-02 00:00:00,11314,6,5,2013,0,0,0,0,1,0,1,12
2013-05-03 00:00:00,11314,7,5,2013,0,0,0,0,1,1,1,24
2013-05-04 00:00:00,11315,1,5,2013,0,0,0,0,1,0,0,26
2013-05-05 00:00:00,11315,2,5,2013,21,3,1,1,1,1,1,20
2013-05-06 00:00:00,11315,3,5,2013,0,0,0,0,1,1,1,6
2013-05-07 00:00:00,11315,4,5,2013,0,0,0,0,1,1,0,21
2013-05-08 00:00:00,11315,5,5,2013,0,0,0,0,1,0,1,8
2013-05-09 00:00:00,11315,6,5,2013,0,0,0,0,1,1,1,14
2013-05-10 00:00:00,11315,7,5,2013,0,0,0,0,1,0,0,26
2013-05-11 00:00:00,11316,1,5,2013,0,0,0,0,0,1,1,31
2013-05-12 00:00:00,11316,2,5,2013,16,1,0,0,0,1,1,33
2013-05-13 00:00:00,11316,3,5,2013,0,0,0,0,0,1,0,10
2013-05-14 00:00:00,11316,4,5,2013,0,0,0,0,0,0,1,17
2013-05-15 00:00:00,11316,5,5,2013,0,0,0,0,0,1,1,18
2013-05-16 00:00:00,11316,6,5,2013,0,0,0,0,0,0,0,7
2013-05-17 00:00:00,11316,7,5,2013,0,0,0,0,0,0,0,16
2013-05-18 00:00:00,11317,1,5,2013,0,0,0,0,0,0,0,27
2013-05-19 00:00:00,11317,2,5,2013,0,0,0,0,0,0,0,24
2013-05-20 00:00:00,11317,3,5,2013,0,0,0,0,0,0,0,12
2013-05-21 00:00:00,11317,4,5,2013,0,0,0,0,0,0,0,7
2013-05-22 00:00:00,11317,5,5,2013,0,0,0,0,0,0,0,18
2013-05-23 00:00:00,11317,6,5,2013,0,0,0,0,0,0,0,12
2013-05-24 00:00:00,11317,7,5,2013,0,0,0,0,0,0,0,13
2013-05-25 00:00:00,11318,1,5,2013,0,0,0,0,0,0,0,23
2013-05-26 00:00:00,11318,2,5,2013,0,0,0,0,0,0,0,29
2013-05-27 00:00:00,11318,3,5,2013,15,2,0,0,0,0,0,16
2013-05-28 00:00:00,11318,4,5,2013,0,0,0,0,0,0,0,18
2013-05-29 00:00:00,11318,5,5,2013,0,0,0,0,0,0,0,12
2013-05-30 00:00:00,11318,6,5,2013,0,0,0,0,0,0,0,8
2013-05-31 00:00:00,11318,7,5,2013,0,0,0,0,0,0,0,25
2013-06-01 00:00:00,11319,1,6,2013,0,0,0,0,1,1,0,14
2013-06-02 00:00:00,11319,2,6,2013,0,0,0,0,1,0,1,29
2013-06-03 00:00:00,11319,3,6,2013,0,0,0,0,1,1,1,24
2013-06-04 00:00:00,11319,4,6,2013,0,0,0,0,1,0,0,12
2013-06-05 00:00:00,11319,5,6,2013,0,0,0,0,1,1,1,15
2013-06-06 00:00:00,11319,6,6,2013,18,4,0,0,1,1,1,17
2013-06-07 00:00:00,11319,7,6,2013,0,0,0,0,1,1,0,24
2013-06-08 00:00:00,11320,1,6,2013,0,0,0,0,1,0,1,27
2013-06-09 00:00:00,11320,2,6,2013,0,0,0,0,1,1,1,30
2013-06-10 00:00:00,11320,3,6,2013,0,0,0,0,1,0,0,10
2013-06-11 00:00:00,11320,4,6,2013,0,0,0,0,0,1,1,20
2013-06-12 00:00:00,11320,5,6,2013,0,0,0,0,0,1,1,13
2013-06-13 00:00:00,11320,6,6,2013,0,0,0,0,0,1,0,17
2013-06-14 00:00:00,11320,7,6,2013,0,0,0,0,0,0,1,11
2013-06-15 00:00:00,11321,1,6,2013,0,0,0,0,0,1,1,30
2013-06-16 00:00:00,11321,2,6,2013,8,1,0,0,0,0,0,37
2013-06-17 00:00:00,11321,3,6,2013,0,0,0,0,0,0,0,18
2013-06-18 00:00:00,11321,4,6,2013,0,0,0,0,0,0,0,13
2013-06-19 00:00:00,11321,5,6,2013,0,0,0,0,0,0,0,17
2013-06-20 00:00:00,11321,6,6,2013,17,4,0,0,0,0,0,14
2013-06-21 00:00:00,11321,7,6,2013,0,0,0,0,0,0,0,13
2013-06-22 00:00:00,11322,1,6,2013,0,0,0,0,0,0,0,17
2013-06-23 00:00:00,11322,2,6,2013,0,0,0,0,0,0,0,38
2013-06-24 00:00:00,11322,3,6,2013,0,0,0,0,0,0,0,24
2013-06-25 00:00:00,11322,4,6,2013,0,0,0,0,0,0,0,22
2013-06-26 00:00:00,11322,5,6,2013,0,0,0,0,0,0,0,12
2013-06-27 00:00:00,11322,6,6,2013,0,0,0,0,0,0,0,11
2013-06-28 00:00:00,11322,7,6,2013,0,0,0,0,0,0,0,45
2013-06-29 00:00:00,11323,1,6,2013,0,0,0,0,0,0,0,26
2013-06-30 00:00:00,11323,2,6,2013,0,0,0,0,0,0,0,20
2013-07-01 00:00:00,11323,3,7,2013,0,0,0,0,1,1,0,32
2013-07-02 00:00:00,11323,4,7,2013,0,0,0,0,1,0,1,27
2013-07-03 00:00:00,11323,5,7,2013,0,0,0,0,1,1,1,16
2013-07-04 00:00:00,11323,6,7,2013,10,2,0,0,1,0,0,40
2013-07-05 00:00:00,11323,7,7,2013,0,0,0,0,1,1,1,23
2013-07-06 00:00:00,11324,1,7,2013,0,0,0,0,1,1,1,26
2013-07-07 00:00:00,11324,2,7,2013,0,0,0,0,1,1,0,33
2013-07-08 00:00:00,11324,3,7,2013,0,0,0,0,1,0,1,18
2013-07-09 00:00:00,11324,4,7,2013,25,3,0,0,1,1,1,17
2013-07-10 00:00:00,11324,5,7,2013,0,0,0,0,1,0,0,25
2013-07-11 00:00:00,11324,6,7,2013,0,0,0,0,0,1,1,20
2013-07-12 00:00:00,11324,7,7,2013,0,0,0,0,0,1,1,31
2013-07-13 00:00:00,11325,1,7,2013,0,0,0,0,0,1,0,19
2013-07-14 00:00:00,11325,2,7,2013,0,0,0,0,0,0,1,27
2013-07-15 00:00:00,11325,3,7,2013,0,0,0,0,0,1,1,24
2013-07-16 00:00:00,11325,4,7,2013,0,0,0,0,0,0,0,19
2013-07-17 00:00:00,11325,5,7,2013,0,0,0,0,0,0,0,24
2013-07-18 00:00:00,11325,6,7,2013,0,0,0,0,0,0,0,19
2013-07-19 00:00:00,11325,7,7,2013,0,0,0,0,0,0,0,24
2013-07-20 00:00:00,11326,1,7,2013,0,0,0,0,0,0,0,0
2013-07-21 00:00:00,11326,2,7,2013,0,0,0,0,0,0,0,0
2013-07-22 00:00:00,11326,3,7,2013,0,0,0,0,0,0,0,0
2013-07-23 00:00:00,11326,4,7,2013,0,0,0,0,0,0,0,31
2013-07-24 00:00:00,11326,5,7,2013,0,0,0,0,0,0,0,90
2013-07-25 00:00:00,11326,6,7,2013,0,0,0,0,0,0,0,112
2013-07-26 00:00:00,11326,7,7,2013,0,0,0,0,0,0,0,140
2013-07-27 00:00:00,11327,1,7,2013,0,0,0,0,0,0,0,157
2013-07-28 00:00:00,11327,2,7,2013,0,0,0,0,0,0,0,80
2013-07-29 00:00:00,11327,3,7,2013,0,0,0,0,0,0,0,110
2013-07-30 00:00:00,11327,4,7,2013,0,0,0,0,0,0,0,80
2013-07-31 00:00:00,11327,5,7,2013,0,0,0,0,0,0,0,94
2013-08-01 00:00:00,11327,6,8,2013,0,0,0,0,1,1,0,162
2013-08-02 00:00:00,11327,7,8,2013,0,0,0,0,1,0,1,128
2013-08-03 00:00:00,11328,1,8,2013,0,0,0,0,1,1,1,113
2013-08-04 00:00:00,11328,2,8,2013,0,0,0,0,1,0,0,121
2013-08-05 00:00:00,11328,3,8,2013,0,0,0,0,1,1,1,111
2013-08-06 00:00:00,11328,4,8,2013,0,0,0,0,1,1,1,127
2013-08-07 00:00:00,11328,5,8,2013,0,0,0,0,1,1,0,119
2013-08-08 00:00:00,11328,6,8,2013,6,3,0,0,1,0,1,125
2013-08-09 00:00:00,11328,7,8,2013,0,0,0,0,1,1,1,141
2013-08-10 00:00:00,11329,1,8,2013,0,0,0,0,1,0,0,159
2013-08-11 00:00:00,11329,2,8,2013,0,0,0,0,0,1,1,157
2013-08-12 00:00:00,11329,3,8,2013,0,0,0,0,0,1,1,119
2013-08-13 00:00:00,11329,4,8,2013,0,0,0,0,0,1,0,135
2013-08-14 00:00:00,11329,5,8,2013,0,0,0,0,0,0,1,81
2013-08-15 00:00:00,11329,6,8,2013,0,0,0,0,0,1,1,136
2013-08-16 00:00:00,11329,7,8,2013,0,0,0,0,0,0,0,96
2013-08-17 00:00:00,11330,1,8,2013,0,0,0,0,0,0,0,151
2013-08-18 00:00:00,11330,2,8,2013,0,0,0,0,0,0,0,162
2013-08-19 00:00:00,11330,3,8,2013,0,0,0,0,0,0,0,87
2013-08-20 00:00:00,11330,4,8,2013,0,0,0,0,0,0,0,105
2013-08-21 00:00:00,11330,5,8,2013,0,0,0,0,0,0,0,90
2013-08-22 00:00:00,11330,6,8,2013,0,0,0,0,0,0,0,97
2013-08-23 00:00:00,11330,7,8,2013,0,0,0,0,0,0,0,118
2013-08-24 00:00:00,11331,1,8,2013,0,0,0,0,0,0,0,135
2013-08-25 00:00:00,11331,2,8,2013,0,0,0,0,0,0,0,102
2013-08-26 00:00:00,11331,3,8,2013,0,0,0,0,0,0,0,68
2013-08-27 00:00:00,11331,4,8,2013,0,0,0,0,0,0,0,101
2013-08-28 00:00:00,11331,5,8,2013,0,0,0,0,0,0,0,98
2013-08-29 00:00:00,11331,6,8,2013,0,0,0,0,0,0,0,79
2013-08-30 00:00:00,11331,7,8,2013,0,0,0,0,0,0,0,113
2013-08-31 00:00:00,11332,1,8,2013,0,0,0,0,0,0,0,104
2013-09-01 00:00:00,11332,2,9,2013,0,0,0,0,1,1,0,107
2013-09-02 00:00:00,11332,3,9,2013,11,2,0,0,1,0,1,102
2013-09-03 00:00:00,11332,4,9,2013,0,0,0,0,1,1,1,104
2013-09-04 00:00:00,11332,5,9,2013,0,0,0,0,1,0,0,93
2013-09-05 00:00:00,11332,6,9,2013,0,0,0,0,1,1,1,93
2013-09-06 00:00:00,11332,7,9,2013,0,0,0,0,1,1,1,77
2013-09-07 00:00:00,11333,1,9,2013,0,0,0,0,1,1,0,116
2013-09-08 00:00:00,11333,2,9,2013,0,0,0,0,1,0,1,97
2013-09-09 00:00:00,11333,3,9,2013,0,0,0,0,1,1,1,97
2013-09-10 00:00:00,11333,4,9,2013,0,0,0,0,1,0,0,76
2013-09-11 00:00:00,11333,5,9,2013,0,0,0,0,0,1,1,77
2013-09-12 00:00:00,11333,6,9,2013,0,0,0,0,0,1,1,64
2013-09-13 00:00:00,11333,7,9,2013,0,0,0,0,0,1,0,99
2013-09-14 00:00:00,11334,1,9,2013,0,0,0,0,0,0,1,132
2013-09-15 00:00:00,11334,2,9,2013,0,0,0,0,0,1,1,88
2013-09-16 00:00:00,11334,3,9,2013,0,0,0,0,0,0,0,46
2013-09-17 00:00:00,11334,4,9,2013,0,0,0,0,0,0,0,40
2013-09-18 00:00:00,11334,5,9,2013,0,0,0,0,0,0,0,52
2013-09-19 00:00:00,11334,6,9,2013,0,0,0,0,0,0,0,49
2013-09-20 00:00:00,11334,7,9,2013,0,0,0,0,0,0,0,50
2013-09-21 00:00:00,11335,1,9,2013,0,0,0,0,0,0,0,93
2013-09-22 00:00:00,11335,2,9,2013,0,0,0,0,0,0,0,68
2013-09-23 00:00:00,11335,3,9,2013,0,0,0,0,0,0,0,53
2013-09-24 00:00:00,11335,4,9,2013,0,0,0,0,0,0,0,73
2013-09-25 00:00:00,11335,5,9,2013,0,0,0,0,0,0,0,56
2013-09-26 00:00:00,11335,6,9,2013,0,0,0,0,0,0,0,45
2013-09-27 00:00:00,11335,7,9,2013,0,0,0,0,0,0,0,43
2013-09-28 00:00:00,11336,1,9,2013,0,0,0,0,0,0,0,66
2013-09-29 00:00:00,11336,2,9,2013,0,0,0,0,0,0,0,74
2013-09-30 00:00:00,11336,3,9,2013,0,0,0,0,0,0,0,55
2013-10-01 00:00:00,11336,4,10,2013,0,0,0,0,1,1,0,39
2013-10-02 00:00:00,11336,5,10,2013,0,0,0,0,1,0,1,46
2013-10-03 00:00:00,11336,6,10,2013,0,0,0,0,1,1,1,51
2013-10-04 00:00:00,11336,7,10,2013,0,0,0,0,1,0,0,75
2013-10-05 00:00:00,11337,1,10,2013,0,0,0,0,1,1,1,70
2013-10-06 00:00:00,11337,2,10,2013,0,0,0,0,1,1,1,77
2013-10-07 00:00:00,11337,3,10,2013,0,0,0,0,1,1,0,96
2013-10-08 00:00:00,11337,4,10,2013,0,0,0,0,1,0,1,34
2013-10-09 00:00:00,11337,5,10,2013,0,0,0,0,1,1,1,56
2013-10-10 00:00:00,11337,6,10,2013,0,0,0,0,1,0,0,66
2013-10-11 00:00:00,11337,7,10,2013,0,0,0,0,0,1,1,70
2013-10-12 00:00:00,11338,1,10,2013,0,0,0,0,0,1,1,63
2013-10-13 00:00:00,11338,2,10,2013,0,0,0,0,0,1,0,75
2013-10-14 00:00:00,11338,3,10,2013,4,2,0,0,0,0,1,33
2013-10-15 00:00:00,11338,4,10,2013,7,3,0,0,0,1,1,42
2013-10-16 00:00:00,11338,5,10,2013,0,0,0,0,0,0,0,29
2013-10-17 00:00:00,11338,6,10,2013,0,0,0,0,0,0,0,49
2013-10-18 00:00:00,11338,7,10,2013,0,0,0,0,0,0,0,47
2013-10-19 00:00:00,11339,1,10,2013,0,0,0,0,0,0,0,49
2013-10-20 00:00:00,11339,2,10,2013,0,0,0,0,0,0,0,43
2013-10-21 00:00:00,11339,3,10,2013,0,0,0,0,0,0,0,37
2013-10-22 00:00:00,11339,4,10,2013,0,0,0,0,0,0,0,27
2013-10-23 00:00:00,11339,5,10,2013,0,0,0,0,0,0,0,35
2013-10-24 00:00:00,11339,6,10,2013,0,0,0,0,0,0,0,57
2013-10-25 00:00:00,11339,7,10,2013,0,0,0,0,0,0,0,55
2013-10-26 00:00:00,11340,1,10,2013,0,0,0,0,0,0,0,73
2013-10-27 00:00:00,11340,2,10,2013,0,0,0,0,0,0,0,34
2013-10-28 00:00:00,11340,3,10,2013,0,0,0,0,0,0,0,37
2013-10-29 00:00:00,11340,4,10,2013,0,0,0,0,0,0,0,38
2013-10-30 00:00:00,11340,5,10,2013,0,0,0,0,0,0,0,68
2013-10-31 00:00:00,11340,6,10,2013,9,1,0,0,0,0,0,74
2013-11-01 00:00:00,11340,7,11,2013,0,0,0,0,1,1,0,97
2013-11-02 00:00:00,11341,1,11,2013,0,0,0,0,1,0,1,61
2013-11-03 00:00:00,11341,2,11,2013,0,0,0,0,1,1,1,66
2013-11-04 00:00:00,11341,3,11,2013,0,0,0,0,1,0,0,33
2013-11-05 00:00:00,11341,4,11,2013,0,0,0,0,1,1,1,25
2013-11-06 00:00:00,11341,5,11,2013,0,0,0,0,1,1,1,23
2013-11-07 00:00:00,11341,6,11,2013,0,0,0,0,1,1,0,42
2013-11-08 00:00:00,11341,7,11,2013,0,0,0,0,1,0,1,45
2013-11-09 00:00:00,11342,1,11,2013,0,0,0,0,1,1,1,64
2013-11-10 00:00:00,11342,2,11,2013,0,0,0,0,1,0,0,63
2013-11-11 00:00:00,11342,3,11,2013,30,2,0,0,0,1,1,82
2013-11-12 00:00:00,11342,4,11,2013,0,0,0,0,0,1,1,63
2013-11-13 00:00:00,11342,5,11,2013,0,0,0,0,0,1,0,68
2013-11-14 00:00:00,11342,6,11,2013,0,0,0,0,0,0,1,60
2013-11-15 00:00:00,11342,7,11,2013,0,0,0,0,0,1,1,71
2013-11-16 00:00:00,11343,1,11,2013,0,0,0,0,0,0,0,134
2013-11-17 00:00:00,11343,2,11,2013,0,0,0,0,0,0,0,93
2013-11-18 00:00:00,11343,3,11,2013,0,0,0,0,0,0,0,82
2013-11-19 00:00:00,11343,4,11,2013,0,0,0,0,0,0,0,98
2013-11-20 00:00:00,11343,5,11,2013,0,0,0,0,0,0,0,65
2013-11-21 00:00:00,11343,6,11,2013,0,0,0,0,0,0,0,91
2013-11-22 00:00:00,11343,7,11,2013,0,0,0,0,0,0,0,66
2013-11-23 00:00:00,11344,1,11,2013,0,0,0,0,0,0,0,95
2013-11-24 00:00:00,11344,2,11,2013,0,0,0,0,0,0,0,90
2013-11-25 00:00:00,11344,3,11,2013,0,0,0,0,0,0,0,91
2013-11-26 00:00:00,11344,4,11,2013,0,0,0,0,0,0,0,112
2013-11-27 00:00:00,11344,5,11,2013,0,0,0,0,0,0,0,213
2013-11-28 00:00:00,11344,6,11,2013,28,2,0,0,0,0,0,78
2013-11-29 00:00:00,11344,7,11,2013,0,0,0,0,0,0,0,0
2013-11-30 00:00:00,11345,1,11,2013,0,0,0,0,0,0,0,0
2013-12-01 00:00:00,11345,2,12,2013,0,0,0,0,1,1,0,0
2013-12-02 00:00:00,11345,3,12,2013,0,0,0,0,1,0,1,91
2013-12-03 00:00:00,11345,4,12,2013,0,0,0,0,1,1,1,78
2013-12-04 00:00:00,11345,5,12,2013,0,0,0,0,1,0,0,43
2013-12-05 00:00:00,11345,6,12,2013,1,3,0,0,1,1,1,46
2013-12-06 00:00:00,11345,7,12,2013,0,0,0,0,1,1,1,52
2013-12-07 00:00:00,11346,1,12,2013,0,0,0,0,1,1,0,104
2013-12-08 00:00:00,11346,2,12,2013,0,0,0,0,1,0,1,73
2013-12-09 00:00:00,11346,3,12,2013,0,0,0,0,1,1,1,67
2013-12-10 00:00:00,11346,4,12,2013,0,0,0,0,1,0,0,77
2013-12-11 00:00:00,11346,5,12,2013,0,0,0,0,0,1,1,96
2013-12-12 00:00:00,11346,6,12,2013,0,0,0,0,0,1,1,90
2013-12-13 00:00:00,11346,7,12,2013,0,0,0,0,0,1,0,113
2013-12-14 00:00:00,11347,1,12,2013,0,0,0,0,0,0,1,90
2013-12-15 00:00:00,11347,2,12,2013,0,0,0,0,0,1,1,81
2013-12-16 00:00:00,11347,3,12,2013,0,0,0,0,0,0,0,92
2013-12-17 00:00:00,11347,4,12,2013,0,0,0,0,0,0,0,95
2013-12-18 00:00:00,11347,5,12,2013,0,0,0,0,0,0,0,85
2013-12-19 00:00:00,11347,6,12,2013,0,0,0,0,0,0,0,103
2013-12-20 00:00:00,11347,7,12,2013,0,0,0,0,0,0,0,103
2013-12-21 00:00:00,11348,1,12,2013,0,0,0,0,0,0,0,124
2013-12-22 00:00:00,11348,2,12,2013,0,0,0,0,0,0,0,138
2013-12-23 00:00:00,11348,3,12,2013,0,0,0,0,0,0,0,108
2013-12-24 00:00:00,11348,4,12,2013,0,0,0,0,0,0,0,172
2013-12-25 00:00:00,11348,5,12,2013,2,2,0,0,0,0,0,0
2013-12-26 00:00:00,11348,6,12,2013,0,0,0,0,0,0,0,123
2013-12-27 00:00:00,11348,7,12,2013,0,0,0,0,0,0,0,85
2013-12-28 00:00:00,11349,1,12,2013,0,0,0,0,0,0,0,118
2013-12-29 00:00:00,11349,2,12,2013,0,0,0,0,0,0,0,130
2013-12-30 00:00:00,11349,3,12,2013,0,0,0,0,0,0,0,189
2013-12-31 00:00:00,11349,4,12,2013,0,0,0,0,0,0,0,94
2014-01-01 00:00:00,11349,5,1,2014,19,2,0,0,1,1,0,29
